id_req,peso_arestas,id.x,id.y,num_coautorias,nome_eleitoral.x,uf.x,nome_eleitoral.y,uf.y
2198231,0.14285714285714285,204365,204528,1,GILSON MARQUES - NOVO/SC,SC,ADRIANA VENTURA - NOVO/SP,SP
2198231,0.14285714285714285,156190,204528,1,MARCEL VAN HATTEM - NOVO/RS,RS,ADRIANA VENTURA - NOVO/SP,SP
2198231,0.14285714285714285,204461,204528,1,PAULO GANIME - NOVO/RJ,RJ,ADRIANA VENTURA - NOVO/SP,SP
2198231,0.14285714285714285,204365,204519,1,GILSON MARQUES - NOVO/SC,SC,TIAGO MITRAUD - NOVO/MG,MG
2198231,0.14285714285714285,156190,204519,1,MARCEL VAN HATTEM - NOVO/RS,RS,TIAGO MITRAUD - NOVO/MG,MG
2198231,0.14285714285714285,204461,204519,1,PAULO GANIME - NOVO/RJ,RJ,TIAGO MITRAUD - NOVO/MG,MG
2198231,0.14285714285714285,156190,204365,1,MARCEL VAN HATTEM - NOVO/RS,RS,GILSON MARQUES - NOVO/SC,SC
2198231,0.14285714285714285,204365,204461,1,GILSON MARQUES - NOVO/SC,SC,PAULO GANIME - NOVO/RJ,RJ
2198231,0.14285714285714285,156190,204461,1,MARCEL VAN HATTEM - NOVO/RS,RS,PAULO GANIME - NOVO/RJ,RJ
2199161,0.3333333333333333,160645,204353,1,LUIZ CARLOS - PSDB/AP,AP,ALINE GURGEL - PRB/AP,AP
2199161,0.3333333333333333,204353,204505,1,ALINE GURGEL - PRB/AP,AP,VAVÁ MARTINS - PRB/PA,PA
2199161,0.3333333333333333,160645,204505,1,LUIZ CARLOS - PSDB/AP,AP,VAVÁ MARTINS - PRB/PA,PA
2201526,0.528943278943279,160556,160632,6,PADRE JOÃO - PT/MG,MG,ZÉ SILVA - SOLIDARIEDADE/MG,MG
2201526,0.5087412587412588,160632,74156,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.6198523698523698,160632,204491,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,GILBERTO ABRAMO - PRB/MG,MG
2201526,0.5365190365190365,160632,204515,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,ANDRÉ JANONES - AVANTE/MG,MG
2201526,0.5087412587412588,160632,204509,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201526,0.4178321678321678,160632,198197,5,ZÉ SILVA - SOLIDARIEDADE/MG,MG,GREYCE ELIAS - AVANTE/MG,MG
2201526,0.6198523698523698,160632,204508,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201526,0.5365190365190365,160632,204547,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,LÉO MOTTA - PSL/MG,MG
2201526,0.6198523698523698,160632,204518,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201526,0.24358974358974358,160632,204480,3,ZÉ SILVA - SOLIDARIEDADE/MG,MG,ROGÉRIO CORREIA - PT/MG,MG
2201526,0.6198523698523698,160632,204539,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201526,0.4178321678321678,160556,74156,5,PADRE JOÃO - PT/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.528943278943279,160556,204491,6,PADRE JOÃO - PT/MG,MG,GILBERTO ABRAMO - PRB/MG,MG
2201526,0.4456099456099456,160556,204515,5,PADRE JOÃO - PT/MG,MG,ANDRÉ JANONES - AVANTE/MG,MG
2201526,0.4178321678321678,160556,204509,5,PADRE JOÃO - PT/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201526,0.3269230769230769,160556,198197,4,PADRE JOÃO - PT/MG,MG,GREYCE ELIAS - AVANTE/MG,MG
2201526,0.528943278943279,160556,204508,6,PADRE JOÃO - PT/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201526,0.4456099456099456,160556,204547,5,PADRE JOÃO - PT/MG,MG,LÉO MOTTA - PSL/MG,MG
2201526,0.528943278943279,160556,204518,6,PADRE JOÃO - PT/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201526,0.24358974358974358,160556,204480,3,PADRE JOÃO - PT/MG,MG,ROGÉRIO CORREIA - PT/MG,MG
2201526,0.528943278943279,160556,204539,6,PADRE JOÃO - PT/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201526,0.5087412587412588,204491,74156,6,GILBERTO ABRAMO - PRB/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.4254079254079254,204515,74156,5,ANDRÉ JANONES - AVANTE/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.5087412587412588,204509,74156,6,ÁUREA CAROLINA - PSOL/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.4178321678321678,198197,74156,5,GREYCE ELIAS - AVANTE/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.5087412587412588,204508,74156,6,IGOR TIMO - PODEMOS/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.4254079254079254,204547,74156,5,LÉO MOTTA - PSL/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.5087412587412588,204518,74156,6,DR. FREDERICO - PATRIOTA/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.24358974358974358,204480,74156,3,ROGÉRIO CORREIA - PT/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.5087412587412588,204539,74156,6,HERCÍLIO COELHO DINIZ - MDB/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201526,0.5365190365190365,204491,204515,6,GILBERTO ABRAMO - PRB/MG,MG,ANDRÉ JANONES - AVANTE/MG,MG
2201526,0.5087412587412588,204491,204509,6,GILBERTO ABRAMO - PRB/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201526,0.4178321678321678,198197,204491,5,GREYCE ELIAS - AVANTE/MG,MG,GILBERTO ABRAMO - PRB/MG,MG
2201526,0.6198523698523698,204491,204508,7,GILBERTO ABRAMO - PRB/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201526,0.5365190365190365,204491,204547,6,GILBERTO ABRAMO - PRB/MG,MG,LÉO MOTTA - PSL/MG,MG
2201526,0.6198523698523698,204491,204518,7,GILBERTO ABRAMO - PRB/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201526,0.24358974358974358,204480,204491,3,ROGÉRIO CORREIA - PT/MG,MG,GILBERTO ABRAMO - PRB/MG,MG
2201526,0.6198523698523698,204491,204539,7,GILBERTO ABRAMO - PRB/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201526,0.4254079254079254,204509,204515,5,ÁUREA CAROLINA - PSOL/MG,MG,ANDRÉ JANONES - AVANTE/MG,MG
2201526,0.3344988344988345,198197,204515,4,GREYCE ELIAS - AVANTE/MG,MG,ANDRÉ JANONES - AVANTE/MG,MG
2201526,0.5365190365190365,204508,204515,6,IGOR TIMO - PODEMOS/MG,MG,ANDRÉ JANONES - AVANTE/MG,MG
2201526,0.5365190365190365,204515,204547,6,ANDRÉ JANONES - AVANTE/MG,MG,LÉO MOTTA - PSL/MG,MG
2201526,0.5365190365190365,204515,204518,6,ANDRÉ JANONES - AVANTE/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201526,0.16025641025641024,204480,204515,2,ROGÉRIO CORREIA - PT/MG,MG,ANDRÉ JANONES - AVANTE/MG,MG
2201526,0.5365190365190365,204515,204539,6,ANDRÉ JANONES - AVANTE/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201526,0.4178321678321678,198197,204509,5,GREYCE ELIAS - AVANTE/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201526,0.5087412587412588,204508,204509,6,IGOR TIMO - PODEMOS/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201526,0.4254079254079254,204509,204547,5,ÁUREA CAROLINA - PSOL/MG,MG,LÉO MOTTA - PSL/MG,MG
2201526,0.5087412587412588,204509,204518,6,ÁUREA CAROLINA - PSOL/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201526,0.24358974358974358,204480,204509,3,ROGÉRIO CORREIA - PT/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201526,0.5087412587412588,204509,204539,6,ÁUREA CAROLINA - PSOL/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201526,0.4178321678321678,198197,204508,5,GREYCE ELIAS - AVANTE/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201526,0.3344988344988345,198197,204547,4,GREYCE ELIAS - AVANTE/MG,MG,LÉO MOTTA - PSL/MG,MG
2201526,0.4178321678321678,198197,204518,5,GREYCE ELIAS - AVANTE/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201526,0.24358974358974358,198197,204480,3,GREYCE ELIAS - AVANTE/MG,MG,ROGÉRIO CORREIA - PT/MG,MG
2201526,0.4178321678321678,198197,204539,5,GREYCE ELIAS - AVANTE/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201526,0.5365190365190365,204508,204547,6,IGOR TIMO - PODEMOS/MG,MG,LÉO MOTTA - PSL/MG,MG
2201526,0.6198523698523698,204508,204518,7,IGOR TIMO - PODEMOS/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201526,0.24358974358974358,204480,204508,3,ROGÉRIO CORREIA - PT/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201526,0.6198523698523698,204508,204539,7,IGOR TIMO - PODEMOS/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201526,0.5365190365190365,204518,204547,6,DR. FREDERICO - PATRIOTA/MG,MG,LÉO MOTTA - PSL/MG,MG
2201526,0.16025641025641024,204480,204547,2,ROGÉRIO CORREIA - PT/MG,MG,LÉO MOTTA - PSL/MG,MG
2201526,0.5365190365190365,204539,204547,6,HERCÍLIO COELHO DINIZ - MDB/MG,MG,LÉO MOTTA - PSL/MG,MG
2201526,0.24358974358974358,204480,204518,3,ROGÉRIO CORREIA - PT/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201526,0.6198523698523698,204518,204539,7,DR. FREDERICO - PATRIOTA/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201526,0.24358974358974358,204480,204539,3,ROGÉRIO CORREIA - PT/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201529,0.5087412587412588,160632,74156,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.4178321678321678,160632,198197,5,ZÉ SILVA - SOLIDARIEDADE/MG,MG,GREYCE ELIAS - AVANTE/MG,MG
2201529,0.6198523698523698,160632,204491,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,GILBERTO ABRAMO - PRB/MG,MG
2201529,0.6198523698523698,160632,204508,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201529,0.5087412587412588,160632,204509,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201529,0.5365190365190365,160632,73586,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201529,0.6198523698523698,160632,204539,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201529,0.6198523698523698,160632,204518,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201529,0.08333333333333333,160632,204523,1,ZÉ SILVA - SOLIDARIEDADE/MG,MG,LUCAS GONZALEZ - NOVO/MG,MG
2201529,0.24358974358974358,160632,204480,3,ZÉ SILVA - SOLIDARIEDADE/MG,MG,ROGÉRIO CORREIA - PT/MG,MG
2201529,0.528943278943279,160556,160632,6,PADRE JOÃO - PT/MG,MG,ZÉ SILVA - SOLIDARIEDADE/MG,MG
2201529,0.4178321678321678,198197,74156,5,GREYCE ELIAS - AVANTE/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.5087412587412588,204491,74156,6,GILBERTO ABRAMO - PRB/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.5087412587412588,204508,74156,6,IGOR TIMO - PODEMOS/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.5087412587412588,204509,74156,6,ÁUREA CAROLINA - PSOL/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.4254079254079254,73586,74156,5,JÚLIO DELGADO - PSB/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.5087412587412588,204539,74156,6,HERCÍLIO COELHO DINIZ - MDB/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.5087412587412588,204518,74156,6,DR. FREDERICO - PATRIOTA/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.08333333333333333,204523,74156,1,LUCAS GONZALEZ - NOVO/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.24358974358974358,204480,74156,3,ROGÉRIO CORREIA - PT/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.4178321678321678,160556,74156,5,PADRE JOÃO - PT/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201529,0.4178321678321678,198197,204491,5,GREYCE ELIAS - AVANTE/MG,MG,GILBERTO ABRAMO - PRB/MG,MG
2201529,0.4178321678321678,198197,204508,5,GREYCE ELIAS - AVANTE/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201529,0.4178321678321678,198197,204509,5,GREYCE ELIAS - AVANTE/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201529,0.3344988344988345,198197,73586,4,GREYCE ELIAS - AVANTE/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201529,0.4178321678321678,198197,204539,5,GREYCE ELIAS - AVANTE/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201529,0.4178321678321678,198197,204518,5,GREYCE ELIAS - AVANTE/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201529,0.08333333333333333,198197,204523,1,GREYCE ELIAS - AVANTE/MG,MG,LUCAS GONZALEZ - NOVO/MG,MG
2201529,0.24358974358974358,198197,204480,3,GREYCE ELIAS - AVANTE/MG,MG,ROGÉRIO CORREIA - PT/MG,MG
2201529,0.3269230769230769,160556,198197,4,PADRE JOÃO - PT/MG,MG,GREYCE ELIAS - AVANTE/MG,MG
2201529,0.6198523698523698,204491,204508,7,GILBERTO ABRAMO - PRB/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201529,0.5087412587412588,204491,204509,6,GILBERTO ABRAMO - PRB/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201529,0.5365190365190365,204491,73586,6,GILBERTO ABRAMO - PRB/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201529,0.6198523698523698,204491,204539,7,GILBERTO ABRAMO - PRB/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201529,0.6198523698523698,204491,204518,7,GILBERTO ABRAMO - PRB/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201529,0.08333333333333333,204491,204523,1,GILBERTO ABRAMO - PRB/MG,MG,LUCAS GONZALEZ - NOVO/MG,MG
2201529,0.24358974358974358,204480,204491,3,ROGÉRIO CORREIA - PT/MG,MG,GILBERTO ABRAMO - PRB/MG,MG
2201529,0.528943278943279,160556,204491,6,PADRE JOÃO - PT/MG,MG,GILBERTO ABRAMO - PRB/MG,MG
2201529,0.5087412587412588,204508,204509,6,IGOR TIMO - PODEMOS/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201529,0.5365190365190365,204508,73586,6,IGOR TIMO - PODEMOS/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201529,0.6198523698523698,204508,204539,7,IGOR TIMO - PODEMOS/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201529,0.6198523698523698,204508,204518,7,IGOR TIMO - PODEMOS/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201529,0.08333333333333333,204508,204523,1,IGOR TIMO - PODEMOS/MG,MG,LUCAS GONZALEZ - NOVO/MG,MG
2201529,0.24358974358974358,204480,204508,3,ROGÉRIO CORREIA - PT/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201529,0.528943278943279,160556,204508,6,PADRE JOÃO - PT/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201529,0.4254079254079254,204509,73586,5,ÁUREA CAROLINA - PSOL/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201529,0.5087412587412588,204509,204539,6,ÁUREA CAROLINA - PSOL/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201529,0.5087412587412588,204509,204518,6,ÁUREA CAROLINA - PSOL/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201529,0.08333333333333333,204509,204523,1,ÁUREA CAROLINA - PSOL/MG,MG,LUCAS GONZALEZ - NOVO/MG,MG
2201529,0.24358974358974358,204480,204509,3,ROGÉRIO CORREIA - PT/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201529,0.4178321678321678,160556,204509,5,PADRE JOÃO - PT/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201529,0.5365190365190365,204539,73586,6,HERCÍLIO COELHO DINIZ - MDB/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201529,0.5365190365190365,204518,73586,6,DR. FREDERICO - PATRIOTA/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201529,0.08333333333333333,204523,73586,1,LUCAS GONZALEZ - NOVO/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201529,0.16025641025641024,204480,73586,2,ROGÉRIO CORREIA - PT/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201529,0.4456099456099456,160556,73586,5,PADRE JOÃO - PT/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201529,0.6198523698523698,204518,204539,7,DR. FREDERICO - PATRIOTA/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201529,0.08333333333333333,204523,204539,1,LUCAS GONZALEZ - NOVO/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201529,0.24358974358974358,204480,204539,3,ROGÉRIO CORREIA - PT/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201529,0.528943278943279,160556,204539,6,PADRE JOÃO - PT/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201529,0.08333333333333333,204518,204523,1,DR. FREDERICO - PATRIOTA/MG,MG,LUCAS GONZALEZ - NOVO/MG,MG
2201529,0.24358974358974358,204480,204518,3,ROGÉRIO CORREIA - PT/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201529,0.528943278943279,160556,204518,6,PADRE JOÃO - PT/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201529,0.08333333333333333,204480,204523,1,ROGÉRIO CORREIA - PT/MG,MG,LUCAS GONZALEZ - NOVO/MG,MG
2201529,0.08333333333333333,160556,204523,1,PADRE JOÃO - PT/MG,MG,LUCAS GONZALEZ - NOVO/MG,MG
2201529,0.24358974358974358,160556,204480,3,PADRE JOÃO - PT/MG,MG,ROGÉRIO CORREIA - PT/MG,MG
2201532,0.5365190365190365,160632,73586,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201532,0.6198523698523698,160632,204518,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201532,0.528943278943279,160556,160632,6,PADRE JOÃO - PT/MG,MG,ZÉ SILVA - SOLIDARIEDADE/MG,MG
2201532,0.5087412587412588,160632,74156,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201532,0.5365190365190365,160632,204515,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,ANDRÉ JANONES - AVANTE/MG,MG
2201532,0.5087412587412588,160632,204509,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201532,0.6198523698523698,160632,204508,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201532,0.4178321678321678,160632,198197,5,ZÉ SILVA - SOLIDARIEDADE/MG,MG,GREYCE ELIAS - AVANTE/MG,MG
2201532,0.5365190365190365,160632,204547,6,ZÉ SILVA - SOLIDARIEDADE/MG,MG,LÉO MOTTA - PSL/MG,MG
2201532,0.6198523698523698,160632,204539,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201532,0.6198523698523698,160632,204491,7,ZÉ SILVA - SOLIDARIEDADE/MG,MG,GILBERTO ABRAMO - PRB/MG,MG
2201532,0.5365190365190365,204518,73586,6,DR. FREDERICO - PATRIOTA/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201532,0.4456099456099456,160556,73586,5,PADRE JOÃO - PT/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201532,0.4254079254079254,73586,74156,5,JÚLIO DELGADO - PSB/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201532,0.45318570318570317,204515,73586,5,ANDRÉ JANONES - AVANTE/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201532,0.4254079254079254,204509,73586,5,ÁUREA CAROLINA - PSOL/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201532,0.5365190365190365,204508,73586,6,IGOR TIMO - PODEMOS/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201532,0.3344988344988345,198197,73586,4,GREYCE ELIAS - AVANTE/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201532,0.45318570318570317,204547,73586,5,LÉO MOTTA - PSL/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201532,0.5365190365190365,204539,73586,6,HERCÍLIO COELHO DINIZ - MDB/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201532,0.5365190365190365,204491,73586,6,GILBERTO ABRAMO - PRB/MG,MG,JÚLIO DELGADO - PSB/MG,MG
2201532,0.528943278943279,160556,204518,6,PADRE JOÃO - PT/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201532,0.5087412587412588,204518,74156,6,DR. FREDERICO - PATRIOTA/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201532,0.5365190365190365,204515,204518,6,ANDRÉ JANONES - AVANTE/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201532,0.5087412587412588,204509,204518,6,ÁUREA CAROLINA - PSOL/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201532,0.6198523698523698,204508,204518,7,IGOR TIMO - PODEMOS/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201532,0.4178321678321678,198197,204518,5,GREYCE ELIAS - AVANTE/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201532,0.5365190365190365,204518,204547,6,DR. FREDERICO - PATRIOTA/MG,MG,LÉO MOTTA - PSL/MG,MG
2201532,0.6198523698523698,204518,204539,7,DR. FREDERICO - PATRIOTA/MG,MG,HERCÍLIO COELHO DINIZ - MDB/MG,MG
2201532,0.6198523698523698,204491,204518,7,GILBERTO ABRAMO - PRB/MG,MG,DR. FREDERICO - PATRIOTA/MG,MG
2201532,0.4178321678321678,160556,74156,5,PADRE JOÃO - PT/MG,MG,LEONARDO MONTEIRO - PT/MG,MG
2201532,0.4456099456099456,160556,204515,5,PADRE JOÃO - PT/MG,MG,ANDRÉ JANONES - AVANTE/MG,MG
2201532,0.4178321678321678,160556,204509,5,PADRE JOÃO - PT/MG,MG,ÁUREA CAROLINA - PSOL/MG,MG
2201532,0.528943278943279,160556,204508,6,PADRE JOÃO - PT/MG,MG,IGOR TIMO - PODEMOS/MG,MG
2201532,0.3269230769230769,160556,198197,4,PADRE JOÃO - PT/MG,MG,GREYCE ELIAS - AVANTE/MG,MG
